title,total_price,listed_price,is_sponsored,is_couponed,buy_box_availability,reputation,demand
"soundcore anker life q20 hybrid active noise cancelling headphones, wireless over ear bluetooth headphones, 60h playtime, hi-res audio, deep bass, foam ear cups, travel, office, usb-c charging",0.06762907268170426,0.01229934333072,0,no,0,0.489274671122936,middle
"amazon basics 2 slice toaster, with 6 browning settings, extra wide slots for bagels and special breads, removable easy-to-clean crumb tray, cancel/defrost/bagel buttons, 900w, black & silver",0.021303258145363407,0.003734655939029657,0,no,1,0.43390141428401435,high
"philips 22 inch class thin full hd (1920 x 1080) monitor, 100hz refresh rate, vesa, hdmi x1, vga x1, lowblue mode, adaptive sync, 4 year advance replacement warranty, 221v8lb",0.06762907268170426,0.01229934333072,0,no,0,0.45428836976098574,middle
"sandisk 128gb ultra flair usb 3.0 flash drive - sdcz73-128g-g46, black",0.010827067669172932,0.0017978244470763113,0,no,1,0.5630993984498559,middle
"beats studio pro - wireless bluetooth noise cancelling headphones - personalized spatial audio, usb-c lossless audio, apple & android compatibility, up to 40 hours battery life - sandstone",0.06762907268170426,0.01229934333072,0,no,0,0.4503610658308659,middle
"hp 58a black toner cartridge | works with hp laserjet enterprise m406 series, mfp m430 series, pro m404 series, m428 series | cf258a",0.06762907268170426,0.01229934333072,0,no,0,0.46421211314272115,middle
"acer kb272 g0bi 27"" ips full hd (1920 x 1080) gaming office monitor | adaptive-sync support (freesync compatible) | up to 120hz refresh | 1ms (vrb) | srgb 99% | tilt | hdmi & vga ports",0.10676691729323308,0.02713417515999711,0,no,1,0.42563539961437025,middle
"hp 67xl tri-color high-yield ink cartridge for hp printers | works with printer series: deskjet 1255, 2700, 4100; envy 6000, 6400 | eligible for instant ink | 3ym58an",0.06762907268170426,0.01229934333072,0,no,0,0.4786172000365066,middle
"tp-link deco x55 ax3000 wifi 6 mesh system - covers up to 6500 sq.ft, replaces wireless router and extender, 3 gigabit ports per unit, supports ethernet backhaul, deco x55(3-pack)",0.13784461152882208,0.03640131148513274,0,no,1,0.4337771792185047,middle
"amazon basics 12-pack c cell alkaline all-purpose batteries, 1.5 volt, 5-year shelf life",0.011007518796992483,0.0018311861378467998,0,no,1,0.5499517818338095,high
"sandisk 256gb ultra microsdxc uhs-i memory card with adapter - up to 150mb/s, c10, u1, full hd, a1, microsd card - sdsquac-256g-gn6ma [new version]",0.017543859649122806,0.004151677073660759,0,no,1,0.5894129860662641,middle
nintendo switch™ with neon blue and neon red joy‑con™,0.29602005012531324,0.06234929319551249,0,no,0,0.4678818347337156,low
"epson 822 durabrite ultra ink high capacity black & standard color cartridge combo pack (t822xl-bcs) works with workforce pro wf-3820, wf-3823, wf-4820, wf-4830, wf-4833, wf-4834",0.08511278195488722,0.015531720480927307,0,no,1,0.4528234848318559,middle
"tp-link ax1800 wifi 6 router v4 (archer ax21) – dual band wireless internet, gigabit, easy mesh, works with alexa - a certified for humans device, free expert support",0.05262155388471178,0.017867038834861484,0,no,1,0.4379482888688385,middle
"hp 62 black/tri-color ink cartridges for hp printers (2-pack) | works with printer series: envy 5540, 5640, 5660, 7640, officejet 5740, 8040, officejet mobile 200, 250 | n9h64fn",0.06762907268170426,0.01229934333072,0,no,0,0.47822382991161017,middle
"mounting dream ul listed tv mount for most 37-75 inch tv, universal tilt tv wall mount fit 16"", 18"", 24"" stud with loading capacity 132lbs, max vesa 600 x 400mm, low profile flat wall mount bracket",0.02756892230576441,0.006005104338687885,0,no,0,0.5268619374836097,middle
"apple iphone 12, 64gb, black - fully unlocked (renewed)",0.06762907268170426,0.01229934333072,0,no,0,0.4060981467126156,middle
"brother genuine tn760 high yield black toner cartridge, (for use with mfc-l2710dw mfc-l2750dw hl-l2350dw hl-l2370dw hl-l2395dw hl-l2390dw dcp-l2550dw printers)",0.08963408521303258,0.016367616177454542,0,no,1,0.48180632846463195,middle
"beats studio buds + | true wireless noise cancelling earbuds, enhanced apple & android compatibility, built-in microphone, sweat resistant bluetooth headphones, spatial audio - black/gold",0.06762907268170426,0.01229934333072,0,no,0,0.39053952070074177,middle
"beats powerbeats pro 2 wireless bluetooth earbuds - noise cancelling, heart rate monitor, ipx4, up to 45h battery & charging case, works with apple & android - jet black",0.06762907268170426,0.01229934333072,0,no,0,0.38872401071168217,middle
"amazon basics 10 security-tinted self-seal business letter envelopes, peel & seal adhesive closure, white, 500-pack",0.016541353383458645,0.002854277988141772,0,no,1,0.4848336754863984,high
"amd ryzen 7 7800x3d 8-core, 16-thread desktop processor",0.3574035087719298,0.08255350381157318,0,no,1,0.4783086990828295,middle
"logitech mk345 wireless keyboard and mouse combo with palm rest, 2.4 ghz usb receiver, compatible with pc, laptop, black",0.06762907268170426,0.01229934333072,0,no,0,0.44846184194261307,middle
"acer 7-in-1 wireless charging station: charger stand for multiple devices for apple - iphone 16 15 14 13 12 pro max apple watch airpods, wireless charger iphone charging station with bluetooth timesyn",0.042596491228070174,0.013604156125299097,1,no,1,0.4128448486997991,middle
"acer 311 chromebook 2025 flagship slim light laptop, 11.6"" hd display, dual-core intel n4500 processor (upto 2.80ghz), 4gb ram, 64gb emmc, wi-fi 5, webcam 8+ hrs battery, chrome os +hubxcelaccessory",0.227077694235589,0.04177810398097642,1,>=10$,1,0.4000392792488884,low
"hp 64xl tri-color high-yield ink cartridge for hp printers | works with printer series: envy inspire 7950e; envy photo 6200, 7100, 7800; tango | eligible for instant ink | n9j91an",0.06762907268170426,0.01229934333072,0,no,0,0.47329948290024115,middle
"amazon basics wide ruled lined writing note pads, 8.5 inch x 11.75 inch, white, 12 count (12 pack of 50)",0.0092531328320802,0.0015068363664670526,0,no,1,0.5281997424898655,high
"cyberpower cp1500pfclcd pfc sinewave ups battery backup and surge protector, 1500va/1000w, 12 outlets, avr, mini tower; ul certified",0.06762907268170426,0.01229934333072,0,no,0,0.4459115356222353,middle
"duracell coppertop aa batteries with power boost ingredients, 20 count pack double a battery with long-lasting power, alkaline aa battery for household and office devices",0.015398496240601505,0.002854277988141772,0,no,1,0.5379669465120605,high
texas instruments ti-nspire cx ii color graphing calculator with student software (pc/mac) white 3.54 x 7.48,0.145874686716792,0.029916169484802822,0,no,1,0.45220945774996907,middle
"apple iphone 14, 128gb, midnight - unlocked (renewed)",0.06762907268170426,0.01229934333072,0,no,0,0.3910559272964208,middle
"hp 61 black ink cartridge | works with printer series: deskjet 1000, 1010, 1050, 1510, 2050, 2510, 2540, 3000, 3050, 3510; envy 4500, 5530; officejet 2620, 4630 | eligible for instant ink | ch561wn",0.06762907268170426,0.01229934333072,0,no,0,0.5014973625139644,high
"amazon basics hanging organizer file folders for efficient filing, sturdy, adjustable tabs, letter size, pack of 25, green",0.006796992481203007,0.0018052381561364196,0,no,1,0.5141903362650286,high
"powermax 24-count double aa batteries, ultra long lasting alkaline battery for home and office, 10-year shelf life, reclosable packaging",0.0046315789473684215,0.0007784394513113925,0,no,1,0.4605239505220096,high
"apple pencil (2nd generation): device compatibility check required - pixel-perfect precision, perfect for note-taking, drawing, and signing documents. attaches, charges, and pairs magnetically.",0.06762907268170426,0.01229934333072,0,no,0,0.5168289775727042,middle
"hp 148a black laserjet toner cartridge | this cartridge works laserjet pro 4001, mfp 4101 | w1480a",0.06762907268170426,0.01229934333072,0,no,0,0.46281654453515897,middle
"hp 962xl black high-yield ink cartridge for hp printers | works with printer series: officejet 9010, pro 9010, 9020 | eligible for instant ink | 3ja03an",0.06762907268170426,0.01229934333072,0,no,0,0.4699925167254508,middle
"baseus 2 pack 65w usb c charger block, pps 3-port fast compact foldable usb c charger for macbook, ipad pro, galaxy s24, iphone 16/15 and more series",0.02756892230576441,0.008599902509725862,1,no,1,0.4750369687048361,low
"powermax 24-count triple aaa batteries, ultra long lasting alkaline battery for home and office, 10-year shelf life, reclosable packaging",0.004511278195488722,0.0006301652701092226,0,no,1,0.4649509529261307,high
"hp 65 black/tri-color ink cartridges for hp printers (2-pack) | works with printer series: amp 100, deskjet 2600, 3700, envy 5000 | eligible for instant ink | t0a36an",0.06762907268170426,0.01229934333072,0,no,0,0.48576775624222357,middle
apple magic mouse - white multi-touch surface ​​​​​​​,0.06762907268170426,0.01229934333072,0,no,0,0.46143777069467656,middle
"logitech mk540 advanced wireless keyboard and mouse combo for windows, 2.4 ghz unifying usb-receiver, multimedia hotkeys, 3-year battery life, for pc, laptop",0.06762907268170426,0.01229934333072,0,no,0,0.4259981550305743,middle
"sony wh-ch720n noise canceling wireless headphones bluetooth over the ear headset with microphone and alexa built-in, black new",0.06762907268170426,0.01229934333072,0,no,1,0.43176007426088586,middle
"scotch thermal laminating pouches, 100 count, clear, 5 mil, laminate business cards, small banners, essays, office or school supplies, fits letter size 8.9x11.4 in paper",0.02106265664160401,0.004894901406936637,0,no,1,0.49323477033769764,middle
apple airpods pro wireless earbuds with magsafe charging case (renewed),0.06762907268170426,0.01229934333072,0,no,0,0.3516820760700418,middle
"sandisk 1tb extreme portable ssd - up to 1050mb/s, usb-c, usb 3.2 gen 2, ip65 water and dust resistance, updated firmware - external solid state drive - sdssde61-1t00-g25",0.10166416040100251,0.02342732062994286,0,no,1,0.49676021289352895,middle
"amazon basics 12-pack d cell alkaline all-purpose batteries, 1.5 volt, 5-year shelf life",0.015037593984962402,0.0025762638983877033,0,no,1,0.5370237102254283,high
"bic round stic xtra life ballpoint pen, ultra long lasting and consistent ink flow, 60-count in black ink",0.004260651629072682,0.0005838295884835443,0,no,1,0.5287733350508378,high
"hp 64 black ink cartridge for hp printers | works with printer series: envy inspire 7950e; envy photo 6200, 7100, 7800; tango | eligible for instant ink | n9j90an",0.06762907268170426,0.01229934333072,0,no,0,0.4691047334960726,middle
dell 65w usb-c laptop charger for xps and latitude 5000 - power cord included,0.020852130325814535,0.0036512517121034364,0,no,1,0.4387534701483485,middle
"asus vivobook ultrathin go laptop 2024newest, 14'' fhd display, dual-core intel celeron n4500 (upto 2.80ghz), 4gb ram, 128gb (64gb emmc+64gb sd), webcam, long battery, windows 11s +marxsolaccessory",0.227077694235589,0.04177810398097642,1,no,1,0.22500750926816981,low
"dymo letratag lt-100h handheld aesthetic label maker | abc keyboard label printer with easy-to-use, 13 character lcd screen | great for home & office organization | pink (new)",0.02756892230576441,0.00489304797967161,1,no,1,0.47538074877801095,low
"tp-link ac1900 wifi range extender re550 | dual-band wireless repeater amplifier w/gigabit ethernet port | up to 2200 sq. ft., 32 devices | internet signal booster | app setup | easymesh compatible",0.047619047619047616,0.014160184304807234,0,<10$,1,0.4352385983315562,middle
"hp 65 black ink cartridge for hp printers | works with printer series: amp 100, deskjet 2600, 3700; envy 5000 | eligible for instant ink | n9k02an",0.06762907268170426,0.01229934333072,0,no,0,0.5160335727827153,high
"avery easy peel printable address labels with sure feed, 1"" x 2-5/8"" customizable stickers, white, 3,000 blank mailing labels, great for mailing, shipping, and more (5160)",0.024561403508771926,0.004337019800163472,0,no,1,0.4866260800349354,middle
"acer usb hub 4 ports, multiple usb 3.0 hub, usba splitter for laptop with type c power port, extender for a port laptop, pc, desktop and more (2ft)",0.007508771929824561,0.0035956488941526225,0,no,1,0.4549497629959438,middle
"amazon basics 2.4 ghz wireless optical computer mouse with usb nano receiver, black",0.009523809523809525,0.001556878902622785,0,no,1,0.47302345953139857,middle
"hp 62xl black high-yield ink cartridges for hp printers | works with printer series: envy 5540, 5640, 5660, 7640, officejet 5740, 8040, officejet mobile 200, 250 | instant ink | c2p05an",0.06762907268170426,0.01229934333072,0,no,0,0.478720019246832,middle
"bose quietcomfort bluetooth headphones, wireless headphones with active over ear noise cancelling and mic, deep bass, up to 24 hours of playtime, black",0.06762907268170426,0.01229934333072,0,no,0,0.4574364860321835,middle
"hp 952xl black high-yield ink cartridge for hp printers | works with hp officejet 8702; hp officejet pro 7720, 7740, 8210, 8216, 8710, 8715, 8720, 8725, 8730, 8740 | eligible for instant ink | f6u19an",0.06762907268170426,0.01229934333072,0,no,0,0.47471353586022136,middle
"hp color laserjet pro mfp 3301sdw wireless all-in-one color laser printer, scanner, copier, best-for-office (499q3f)",0.5378546365914787,0.0992343491968173,0,no,1,0.4002859298264666,middle
"jbl flip 5, waterproof portable bluetooth speaker, black, small",0.06762907268170426,0.01229934333072,0,no,0,0.522221744067967,middle
"hp 206x black high-yield toner cartridge | works with hp color laserjet pro m255, hp color laserjet pro mfp m282, m283 series | w2110x, pack of 1, black",0.06762907268170426,0.01229934333072,0,no,0,0.4641855418861202,middle
